book,ref,chapter,verse,token_count_morphgnt,content_token_count_morphgnt,normalized_tokens_morphgnt,content_tokens_morphgnt,lemma_tokens_all,lemma_tokens_content,pos_sequence,long_ending_status
Mark,Mark 6:39,6,39,11,7,και επεταξεν αυτοισ ανακλιναι παντασ συμποσια συμποσια επι τω χλωρω χορτω,επεταξεν ανακλιναι παντασ συμποσια συμποσια χλωρω χορτω,και επιτασσω αυτοσ ανακλινω πασ συμποσιον συμποσιον επι ο χλωροσ χορτοσ,επιτασσω ανακλινω πασ συμποσιον συμποσιον χλωροσ χορτοσ,C- V- RP V- A- N- N- P- RA A- N-,main_text
Mark,Mark 6:40,6,40,9,5,και ανεπεσαν πρασιαι πρασιαι κατα εκατον και κατα πεντηκοντα,ανεπεσαν πρασιαι πρασιαι εκατον πεντηκοντα,και αναπιπτω πρασια πρασια κατα εκατον και κατα πεντηκοντα,αναπιπτω πρασια πρασια εκατον πεντηκοντα,C- V- N- N- P- A- C- P- A-,main_text
Mark,Mark 6:41,6,41,32,17,και λαβων τουσ πεντε αρτουσ και τουσ δυο ιχθυασ αναβλεψασ εισ τον ουρανον ευλογησεν και κατεκλασεν τουσ αρτουσ και εδιδου τοισ μαθηταισ αυτου ινα παρατιθωσιν αυτοισ και τουσ δυο ιχθυασ εμερισεν πασιν,λαβων πεντε αρτουσ δυο ιχθυασ αναβλεψασ ουρανον ευλογησεν κατεκλασεν αρτουσ εδιδου μαθηταισ παρατιθωσιν δυο ιχθυασ εμερισεν πασιν,και λαμβανω ο πεντε αρτοσ και ο δυο ιχθυσ αναβλεπω εισ ο ουρανοσ ευλογεω και κατακλαω ο αρτοσ και διδωμι ο μαθητησ αυτοσ ινα παρατιθημι αυτοσ και ο δυο ιχθυσ μεριζω πασ,λαμβανω πεντε αρτοσ δυο ιχθυσ αναβλεπω ουρανοσ ευλογεω κατακλαω αρτοσ διδωμι μαθητησ παρατιθημι δυο ιχθυσ μεριζω πασ,C- V- RA A- N- C- RA A- N- V- P- RA N- V- C- V- RA N- C- V- RA N- RP C- V- RP C- RA A- N- V- A-,main_text
Mark,Mark 6:42,6,42,5,3,και εφαγον παντεσ και εχορτασθησαν,εφαγον παντεσ εχορτασθησαν,και εσθιω πασ και χορταζω,εσθιω πασ χορταζω,C- V- A- C- V-,main_text
Mark,Mark 6:43,6,43,10,6,και ηραν κλασματα δωδεκα κοφινων πληρωματα και απο των ιχθυων,ηραν κλασματα δωδεκα κοφινων πληρωματα ιχθυων,και αιρω κλασμα δωδεκα κοφινοσ πληρωμα και απο ο ιχθυσ,αιρω κλασμα δωδεκα κοφινοσ πληρωμα ιχθυσ,C- V- N- A- N- N- C- P- RA N-,main_text
Mark,Mark 6:44,6,44,8,5,και ησαν οι φαγοντεσ τουσ αρτουσ πεντακισχιλιοι ανδρεσ,ησαν φαγοντεσ αρτουσ πεντακισχιλιοι ανδρεσ,και ειμι ο εσθιω ο αρτοσ πεντακισχιλιοι ανηρ,ειμι εσθιω αρτοσ πεντακισχιλιοι ανηρ,C- V- RA V- RA N- A- N-,main_text
Mark,Mark 6:45,6,45,22,10,και ευθυσ ηναγκασεν τουσ μαθητασ αυτου εμβηναι εισ το πλοιον και προαγειν εισ το περαν προσ βηθσαιδαν εωσ αυτοσ απολυει τον οχλον,ευθυσ ηναγκασεν μαθητασ εμβηναι πλοιον προαγειν περαν βηθσαιδαν απολυει οχλον,και ευθυσ αναγκαζω ο μαθητησ αυτοσ εμβαινω εισ ο πλοιον και προαγω εισ ο περαν προσ βηθσαιδαν εωσ αυτοσ απολυω ο οχλοσ,ευθυσ αναγκαζω μαθητησ εμβαινω πλοιον προαγω περαν βηθσαιδαν απολυω οχλοσ,C- A- V- RA N- RP V- P- RA N- C- V- P- RA D- P- N- C- RP V- RA N-,main_text
Mark,Mark 6:46,6,46,8,4,και αποταξαμενοσ αυτοισ απηλθεν εισ το οροσ προσευξασθαι,αποταξαμενοσ απηλθεν οροσ προσευξασθαι,και αποτασσομαι αυτοσ απερχομαι εισ ο οροσ προσευχομαι,αποτασσομαι απερχομαι οροσ προσευχομαι,C- V- RP V- P- RA N- V-,main_text
Mark,Mark 6:47,6,47,16,8,και οψιασ γενομενησ ην το πλοιον εν μεσω τησ θαλασσησ και αυτοσ μονοσ επι τησ γησ,οψιασ γενομενησ ην πλοιον μεσω θαλασσησ μονοσ γησ,και οψια γινομαι ειμι ο πλοιον εν μεσοσ ο θαλασσα και αυτοσ μονοσ επι ο γη,οψια γινομαι ειμι πλοιον μεσοσ θαλασσα μονοσ γη,C- A- V- V- RA N- P- A- RA N- C- RP A- P- RA N-,main_text
Mark,Mark 6:48,6,48,29,14,και ιδων αυτουσ βασανιζομενουσ εν τω ελαυνειν ην γαρ ο ανεμοσ εναντιοσ αυτοισ περι τεταρτην φυλακην τησ νυκτοσ ερχεται προσ αυτουσ περιπατων επι τησ θαλασσησ και ηθελεν παρελθειν αυτουσ,ιδων βασανιζομενουσ ελαυνειν ην ανεμοσ εναντιοσ τεταρτην φυλακην νυκτοσ ερχεται περιπατων θαλασσησ ηθελεν παρελθειν,και οραω αυτοσ βασανιζω εν ο ελαυνω ειμι γαρ ο ανεμοσ εναντιοσ αυτοσ περι τεταρτοσ φυλακη ο νυξ ερχομαι προσ αυτοσ περιπατεω επι ο θαλασσα και θελω παρερχομαι αυτοσ,οραω βασανιζω ελαυνω ειμι ανεμοσ εναντιοσ τεταρτοσ φυλακη νυξ ερχομαι περιπατεω θαλασσα θελω παρερχομαι,C- V- RP V- P- RA V- V- C- RA N- A- RP P- A- N- RA N- V- P- RP V- P- RA N- C- V- V- RP,main_text
Mark,Mark 6:49,6,49,14,7,οι δε ιδοντεσ αυτον επι τησ θαλασσησ περιπατουντα εδοξαν οτι φαντασμα εστιν και ανεκραξαν,ιδοντεσ θαλασσησ περιπατουντα εδοξαν φαντασμα εστιν ανεκραξαν,ο δε οραω αυτοσ επι ο θαλασσα περιπατεω δοκεω οτι φαντασμα ειμι και ανακραζω,οραω θαλασσα περιπατεω δοκεω φαντασμα ειμι ανακραζω,RA C- V- RP P- RA N- V- V- C- N- V- C- V-,main_text
Mark,Mark 6:50,6,50,20,10,παντεσ γαρ αυτον ειδον και εταραχθησαν ο δε ευθυσ ελαλησεν μετα αυτων και λεγει αυτοισ θαρσειτε εγω ειμι μη φοβεισθε,παντεσ ειδον εταραχθησαν ευθυσ ελαλησεν λεγει θαρσειτε ειμι μη φοβεισθε,πασ γαρ αυτοσ οραω και ταρασσω ο δε ευθυσ λαλεω μετα αυτοσ και λεγω αυτοσ θαρσεω εγω ειμι μη φοβεομαι,πασ οραω ταρασσω ευθυσ λαλεω λεγω θαρσεω ειμι μη φοβεομαι,A- C- RP V- C- V- RA C- A- V- P- RP C- V- RP V- RP V- D- V-,main_text
Mark,Mark 6:51,6,51,18,7,και ανεβη προσ αυτουσ εισ το πλοιον και εκοπασεν ο ανεμοσ και λιαν εκ περισσου εν εαυτοισ εξισταντο,ανεβη πλοιον εκοπασεν ανεμοσ λιαν περισσου εξισταντο,και αναβαινω προσ αυτοσ εισ ο πλοιον και κοπαζω ο ανεμοσ και λιαν εκ περισσοσ εν εαυτου εξιστημι,αναβαινω πλοιον κοπαζω ανεμοσ λιαν περισσοσ εξιστημι,C- V- P- RP P- RA N- C- V- RA N- C- D- P- A- P- RP V-,main_text
Mark,Mark 6:52,6,52,12,6,ου γαρ συνηκαν επι τοισ αρτοισ αλλα ην αυτων η καρδια πεπωρωμενη,ου συνηκαν αρτοισ ην καρδια πεπωρωμενη,ου γαρ συνιημι επι ο αρτοσ αλλα ειμι αυτοσ ο καρδια πωροω,ου συνιημι αρτοσ ειμι καρδια πωροω,D- C- V- P- RA N- C- V- RP RA N- V-,main_text
Mark,Mark 6:53,6,53,10,5,και διαπερασαντεσ επι την γην ηλθον εισ γεννησαρετ και προσωρμισθησαν,διαπερασαντεσ γην ηλθον γεννησαρετ προσωρμισθησαν,και διαπεραω επι ο γη ερχομαι εισ γεννησαρετ και προσορμιζομαι,διαπεραω γη ερχομαι γεννησαρετ προσορμιζομαι,C- V- P- RA N- V- P- N- C- V-,main_text
Mark,Mark 6:54,6,54,9,4,και εξελθοντων αυτων εκ του πλοιου ευθυσ επιγνοντεσ αυτον,εξελθοντων πλοιου ευθυσ επιγνοντεσ,και εξερχομαι αυτοσ εκ ο πλοιον ευθυσ επιγινωσκω αυτοσ,εξερχομαι πλοιον ευθυσ επιγινωσκω,C- V- RP P- RA N- A- V- RP,main_text
Mark,Mark 6:55,6,55,18,10,περιεδραμον ολην την χωραν εκεινην και ηρξαντο επι τοισ κραβαττοισ τουσ κακωσ εχοντασ περιφερειν οπου ηκουον οτι εστιν,περιεδραμον ολην χωραν ηρξαντο κραβαττοισ κακωσ εχοντασ περιφερειν ηκουον εστιν,περιτρεχω ολοσ ο χωρα εκεινοσ και αρχω επι ο κραβαττοσ ο κακωσ εχω περιφερω οπου ακουω οτι ειμι,περιτρεχω ολοσ χωρα αρχω κραβαττοσ κακωσ εχω περιφερω ακουω ειμι,V- A- RA N- RD C- V- P- RA N- RA D- V- V- C- V- C- V-,main_text
Mark,Mark 6:56,6,56,35,14,και οπου αν εισεπορευετο εισ κωμασ η εισ πολεισ η εισ αγρουσ εν ταισ αγοραισ ετιθεσαν τουσ ασθενουντασ και παρεκαλουν αυτον ινα καν του κρασπεδου του ιματιου αυτου αψωνται και οσοι αν ηψαντο αυτου εσωζοντο,εισεπορευετο κωμασ πολεισ αγρουσ αγοραισ ετιθεσαν ασθενουντασ παρεκαλουν καν κρασπεδου ιματιου αψωνται ηψαντο εσωζοντο,και οπου αν εισπορευομαι εισ κωμη η εισ πολισ η εισ αγροσ εν ο αγορα τιθημι ο ασθενεω και παρακαλεω αυτοσ ινα καν ο κρασπεδον ο ιματιον αυτοσ απτω και οσοσ αν απτω αυτοσ σωζω,εισπορευομαι κωμη πολισ αγροσ αγορα τιθημι ασθενεω παρακαλεω καν κρασπεδον ιματιον απτω απτω σωζω,C- C- X- V- P- N- C- P- N- C- P- N- P- RA N- V- RA V- C- V- RP C- D- RA N- RA N- RP V- C- RR X- V- RP V-,main_text
Mark,Mark 7:1,7,1,13,5,και συναγονται προσ αυτον οι φαρισαιοι και τινεσ των γραμματεων ελθοντεσ απο ιεροσολυμων,συναγονται φαρισαιοι γραμματεων ελθοντεσ ιεροσολυμων,και συναγω προσ αυτοσ ο φαρισαιοσ και τισ ο γραμματευσ ερχομαι απο ιεροσολυμα,συναγω φαρισαιοσ γραμματευσ ερχομαι ιεροσολυμα,C- V- P- RP RA N- C- RI RA N- V- P- N-,main_text
Mark,Mark 7:2,7,2,15,8,και ιδοντεσ τινασ των μαθητων αυτου οτι κοιναισ χερσιν τουτο εστιν ανιπτοισ εσθιουσιν τουσ αρτουσ,ιδοντεσ μαθητων κοιναισ χερσιν εστιν ανιπτοισ εσθιουσιν αρτουσ,και οραω τισ ο μαθητησ αυτοσ οτι κοινοσ χειρ ουτοσ ειμι ανιπτοσ εσθιω ο αρτοσ,οραω μαθητησ κοινοσ χειρ ειμι ανιπτοσ εσθιω αρτοσ,C- V- RI RA N- RP C- A- N- RD V- A- V- RA N-,main_text
Mark,Mark 7:3,7,3,20,12,οι γαρ φαρισαιοι και παντεσ οι ιουδαιοι εαν μη πυγμη νιψωνται τασ χειρασ ου εσθιουσιν κρατουντεσ την παραδοσιν των πρεσβυτερων,φαρισαιοι παντεσ ιουδαιοι μη πυγμη νιψωνται χειρασ ου εσθιουσιν κρατουντεσ παραδοσιν πρεσβυτερων,ο γαρ φαρισαιοσ και πασ ο ιουδαιοσ εαν μη πυγμη νιπτω ο χειρ ου εσθιω κρατεω ο παραδοσισ ο πρεσβυτεροσ,φαρισαιοσ πασ ιουδαιοσ μη πυγμη νιπτω χειρ ου εσθιω κρατεω παραδοσισ πρεσβυτεροσ,RA C- N- C- A- RA A- C- D- N- V- RA N- D- V- V- RA N- RA A-,main_text
