direction_id,pair,source,target,source_ref,target_ref,score,pair_classes,source_token_count,target_token_count,shared_content_token_count,token_jaccard,max_exact_run_len,max_exact_run,target_inserted_or_source_absent_tokens,source_deleted_or_target_absent_tokens,lemma_replacements_or_substitutions,moved_lemmas,source_text,target_text,directional_reading
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 15:4,Mark 7:10,0.809514,mark_expands,9,9,6,0.75,8,τιμα πατερα μητερα κακολογων πατερα μητερα θανατω τελευτατω,μωυσησ,θεοσ,1,,"ὁ γὰρ θεὸς ⸀εἶπεν· Τίμα τὸν πατέρα καὶ τὴν μητέρα, καί· Ὁ κακολογῶν πατέρα ἢ μητέρα θανάτῳ τελευτάτω·","Μωϋσῆς γὰρ εἶπεν· Τίμα τὸν πατέρα σου καὶ τὴν μητέρα σου, καί· Ὁ κακολογῶν πατέρα ἢ μητέρα θανάτῳ τελευτάτω·",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 12:10,Matt 21:42,0.49023,matt_expands;substitution;reordering,12,18,9,0.4286,8,λιθον απεδοκιμασαν οικοδομουντεσ ουτοσ εγενηθη εισ κεφαλην γωνιασ,αυτοισ;γραφαισ;εγενετο;εστιν;θαυμαστη;ιησουσ;ουδεποτε;οφθαλμοισ;ταισ,γραφην;ουδε;ταυτην,7,αναγινωσκω;ουτος,"οὐδὲ τὴν γραφὴν ταύτην ἀνέγνωτε· Λίθον ὃν ἀπεδοκίμασαν οἱ οἰκοδομοῦντες, οὗτος ἐγενήθη εἰς κεφαλὴν γωνίας·","Λέγει αὐτοῖς ὁ Ἰησοῦς· Οὐδέποτε ἀνέγνωτε ἐν ταῖς γραφαῖς· Λίθον ὃν ἀπεδοκίμασαν οἱ οἰκοδομοῦντες οὗτος ἐγενήθη εἰς κεφαλὴν γωνίας· παρὰ κυρίου ἐγένετο αὕτη, καὶ ἔστιν θαυμαστὴ ἐν ὀφθαλμοῖς ἡμῶν;",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_luke,Mark↔Luke,Luke,Mark,Luke 23:44,Mark 15:33,0.6525,primary_chain,12,11,8,0.5714,8,σκοτοσ εγενετο εφ ολην γην εωσ ωρασ ενατησ,γενομενησ;εκτησ,εκτη;ηδη;ωρα;ωσει,,,⸂Καὶ ἦν⸃ ⸀ἤδη ὡσεὶ ὥρα ἕκτη καὶ σκότος ἐγένετο ἐφʼ ὅλην τὴν γῆν ἕως ὥρας ἐνάτης,⸂Καὶ γενομένης⸃ ὥρας ἕκτης σκότος ἐγένετο ἐφʼ ὅλην τὴν γῆν ἕως ὥρας ἐνάτης.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 9:42,Matt 18:6,0.449998,substitution;reordering,19,19,12,0.5,8,οσ σκανδαλιση ενα μικρων τουτων πιστευοντων εισ εμε,θαλασσησ;καταποντισθη;κρεμασθη;πελαγει;συμφερει;τησ,βεβληται;εστιν;θαλασσαν;καλον;μαλλον;περικειται,10,εις,"Καὶ ὃς ⸀ἂν σκανδαλίσῃ ἕνα τῶν μικρῶν ⸀τούτων τῶν πιστευόντων ⸂εἰς ἐμέ⸃, καλόν ἐστιν αὐτῷ μᾶλλον εἰ περίκειται ⸂μύλος ὀνικὸς⸃ περὶ τὸν τράχηλον αὐτοῦ καὶ βέβληται εἰς τὴν θάλασσαν.","Ὃς δʼ ἂν σκανδαλίσῃ ἕνα τῶν μικρῶν τούτων τῶν πιστευόντων εἰς ἐμέ, συμφέρει αὐτῷ ἵνα κρεμασθῇ μύλος ὀνικὸς ⸀εἰς τὸν τράχηλον αὐτοῦ καὶ καταποντισθῇ ἐν τῷ πελάγει τῆς θαλάσσης.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_luke,Mark↔Luke,Luke,Mark,Luke 8:33,Mark 5:13,0.4773,primary_chain,13,18,8,0.381,8,εισηλθον εισ τουσ χοιρουσ ωρμησεν αγελη κρημνου εισ,ακαθαρτα;αυτοισ;δισχιλιοι;επετρεψεν;επνιγοντο;θαλασσαν;θαλασση;πνευματα;ωσ,ανθρωπου;απεπνιγη;δαιμονια;λιμνην,,,"ἐξελθόντα δὲ τὰ δαιμόνια ἀπὸ τοῦ ἀνθρώπου εἰσῆλθον εἰς τοὺς χοίρους, καὶ ὥρμησεν ἡ ἀγέλη κατὰ τοῦ κρημνοῦ εἰς τὴν λίμνην καὶ ἀπεπνίγη.","καὶ ἐπέτρεψεν ⸀αὐτοῖς. καὶ ἐξελθόντα τὰ πνεύματα τὰ ἀκάθαρτα εἰσῆλθον εἰς τοὺς χοίρους, καὶ ὥρμησεν ἡ ἀγέλη κατὰ τοῦ κρημνοῦ εἰς τὴν θάλασσαν, ⸀ὡς δισχίλιοι, καὶ ἐπνίγοντο ἐν τῇ θαλάσσῃ.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_mark,Mark↔Luke,Mark,Luke,Mark 1:24,Luke 4:34,0.9274,primary_chain,8,9,8,0.8889,8,ιησου ναζαρηνε ηλθεσ απολεσαι ημασ οιδα τισ αγιοσ,εα,,,,"λέγων· ⸀Τί ἡμῖν καὶ σοί, Ἰησοῦ Ναζαρηνέ; ἦλθες ἀπολέσαι ἡμᾶς; οἶδά σε τίς εἶ, ὁ ἅγιος τοῦ θεοῦ.","⸀Ἔα, τί ἡμῖν καὶ σοί, Ἰησοῦ Ναζαρηνέ; ἦλθες ἀπολέσαι ἡμᾶς; οἶδά σε τίς εἶ, ὁ ἅγιος τοῦ θεοῦ.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 3:7,Luke 3:7,0.581523,matt_expands;substitution,15,13,8,0.4,8,γεννηματα εχιδνων τισ υπεδειξεν φυγειν τησ μελλουσησ οργησ,βαπτισθηναι;εκπορευομενοισ;οχλοισ;τοισ;υπ,αυτοισ;βαπτισμα;ερχομενουσ;ιδων;πολλουσ;σαδδουκαιων;φαρισαιων,6,λέγω;γέννημα;μέλλω;σύ;τίς;φεύγω;ἀπό;ἔχιδνα;ὀργή;ὑποδείκνυμι;αὐτός,"Ἰδὼν δὲ πολλοὺς τῶν Φαρισαίων καὶ Σαδδουκαίων ἐρχομένους ἐπὶ τὸ βάπτισμα ⸀αὐτοῦ εἶπεν αὐτοῖς· Γεννήματα ἐχιδνῶν, τίς ὑπέδειξεν ὑμῖν φυγεῖν ἀπὸ τῆς μελλούσης ὀργῆς;","Ἔλεγεν οὖν τοῖς ἐκπορευομένοις ὄχλοις βαπτισθῆναι ὑπ’ αὐτοῦ· Γεννήματα ἐχιδνῶν, τίς ὑπέδειξεν ὑμῖν φυγεῖν ἀπὸ τῆς μελλούσης ὀργῆς;",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 3:7,Matt 3:7,0.581523,matt_expands;substitution,13,15,8,0.4,8,γεννηματα εχιδνων τισ υπεδειξεν φυγειν τησ μελλουσησ οργησ,αυτοισ;βαπτισμα;ερχομενουσ;ιδων;πολλουσ;σαδδουκαιων;φαρισαιων,βαπτισθηναι;εκπορευομενοισ;οχλοισ;τοισ;υπ,6,λέγω;γέννημα;μέλλω;σύ;τίς;φεύγω;ἀπό;ἔχιδνα;ὀργή;ὑποδείκνυμι;αὐτός,"Ἔλεγεν οὖν τοῖς ἐκπορευομένοις ὄχλοις βαπτισθῆναι ὑπ’ αὐτοῦ· Γεννήματα ἐχιδνῶν, τίς ὑπέδειξεν ὑμῖν φυγεῖν ἀπὸ τῆς μελλούσης ὀργῆς;","Ἰδὼν δὲ πολλοὺς τῶν Φαρισαίων καὶ Σαδδουκαίων ἐρχομένους ἐπὶ τὸ βάπτισμα ⸀αὐτοῦ εἶπεν αὐτοῖς· Γεννήματα ἐχιδνῶν, τίς ὑπέδειξεν ὑμῖν φυγεῖν ἀπὸ τῆς μελλούσης ὀργῆς;",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_mark,Mark↔Luke,Mark,Luke,Mark 11:33,Luke 20:8,0.7875,primary_chain,12,8,8,0.6667,8,ιησουσ αυτοισ ουδε λεγω ποια εξουσια ταυτα ποιω,,αποκριθεντεσ;ιησου;λεγουσιν;οιδαμεν,,,καὶ ἀποκριθέντες ⸂τῷ Ἰησοῦ λέγουσιν⸃· Οὐκ οἴδαμεν. καὶ ὁ ⸀Ἰησοῦς λέγει αὐτοῖς· Οὐδὲ ἐγὼ λέγω ὑμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιῶ.,καὶ ὁ Ἰησοῦς εἶπεν αὐτοῖς· Οὐδὲ ἐγὼ λέγω ὑμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιῶ.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 13:28,Matt 24:32,0.77801,mark_expands;reordering,16,15,15,0.9375,8,τησ συκησ μαθετε παραβολην οταν ηδη κλαδοσ αυτησ,,εστιν,0,γινομαι;εκφυω,"Ἀπὸ δὲ τῆς συκῆς μάθετε τὴν παραβολήν· ὅταν ⸂ἤδη ὁ κλάδος αὐτῆς⸃ ἁπαλὸς γένηται καὶ ἐκφύῃ τὰ φύλλα, γινώσκετε ὅτι ἐγγὺς τὸ θέρος ἐστίν·","Ἀπὸ δὲ τῆς συκῆς μάθετε τὴν παραβολήν· ὅταν ἤδη ὁ κλάδος αὐτῆς γένηται ἁπαλὸς καὶ τὰ φύλλα ἐκφύῃ, γινώσκετε ὅτι ἐγγὺς τὸ θέρος·",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_mark,Mark↔Luke,Mark,Luke,Mark 12:10,Luke 20:17,0.5587,primary_chain,12,13,8,0.4706,8,λιθον απεδοκιμασαν οικοδομουντεσ ουτοσ εγενηθη εισ κεφαλην γωνιασ,αυτοισ;γεγραμμενον;εμβλεψασ;εστιν;τουτο,ανεγνωτε;γραφην;ουδε;ταυτην,,,"οὐδὲ τὴν γραφὴν ταύτην ἀνέγνωτε· Λίθον ὃν ἀπεδοκίμασαν οἱ οἰκοδομοῦντες, οὗτος ἐγενήθη εἰς κεφαλὴν γωνίας·","ὁ δὲ ἐμβλέψας αὐτοῖς εἶπεν· Τί οὖν ἐστιν τὸ γεγραμμένον τοῦτο· Λίθον ὃν ἀπεδοκίμασαν οἱ οἰκοδομοῦντες, οὗτος ἐγενήθη εἰς κεφαλὴν γωνίας;",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 21:23,Mark 11:28,0.381257,matt_expands;reordering,18,12,9,0.45,8,ποια εξουσια ταυτα ποιεισ τισ εδωκεν εξουσιαν ταυτην,ελεγον;ποιησ,αρχιερεισ;διδασκοντι;εισ;ελθοντοσ;ιερον;λαου;λεγοντεσ;πρεσβυτεροι;προσηλθον,1,αυτος,Καὶ ⸂ἐλθόντος αὐτοῦ⸃ εἰς τὸ ἱερὸν προσῆλθον αὐτῷ διδάσκοντι οἱ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι τοῦ λαοῦ λέγοντες· Ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιεῖς; καὶ τίς σοι ἔδωκεν τὴν ἐξουσίαν ταύτην;,καὶ ⸀ἔλεγον αὐτῷ· Ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιεῖς; ⸀ἢ τίς σοι ⸂ἔδωκεν τὴν ἐξουσίαν ταύτην⸃ ἵνα ταῦτα ποιῇς;,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 9:15,Mark 2:20,0.519634,matt_expands;reordering,18,9,7,0.3684,7,ελευσονται ημεραι οταν απαρθη απ νυμφιοσ νηστευσουσιν,εκεινη;ημερα,αυτοισ;δυνανται;εστιν;εφ;ιησουσ;μετ;νυμφωνοσ;οσον;πενθειν;υιοι,0,ο,"καὶ εἶπεν αὐτοῖς ὁ Ἰησοῦς· Μὴ δύνανται οἱ υἱοὶ τοῦ νυμφῶνος πενθεῖν ἐφʼ ὅσον μετʼ αὐτῶν ἐστιν ὁ νυμφίος; ἐλεύσονται δὲ ἡμέραι ὅταν ἀπαρθῇ ἀπʼ αὐτῶν ὁ νυμφίος, καὶ τότε νηστεύσουσιν.","ἐλεύσονται δὲ ἡμέραι ὅταν ἀπαρθῇ ἀπʼ αὐτῶν ὁ νυμφίος, καὶ τότε νηστεύσουσιν ἐν ⸂ἐκείνῃ τῇ ἡμέρᾳ⸃.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 8:35,Matt 16:25,0.685587,substitution,14,13,8,0.6667,7,οσ θελη ψυχην σωσαι απολεσει αυτην οσ,απολεση;ευρησει,ευαγγελιου;σωσει,4,,ὃς γὰρ ⸀ἐὰν θέλῃ τὴν ⸂ψυχὴν αὐτοῦ⸃ σῶσαι ἀπολέσει αὐτήν· ὃς δʼ ἂν ⸀ἀπολέσει τὴν ⸄ψυχὴν αὐτοῦ⸅ ἕνεκεν ἐμοῦ καὶ τοῦ εὐαγγελίου ⸀σώσει αὐτήν.,ὃς γὰρ ⸀ἐὰν θέλῃ τὴν ψυχὴν αὐτοῦ σῶσαι ἀπολέσει αὐτήν· ὃς δʼ ἂν ἀπολέσῃ τὴν ψυχὴν αὐτοῦ ἕνεκεν ἐμοῦ εὑρήσει αὐτήν.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 9:2,Matt 17:1,0.75824,mark_expands;reordering,16,15,13,0.7222,7,αναφερει αυτουσ εισ οροσ υψηλον κατ ιδιαν,αδελφον;μεθ,εμπροσθεν;μετεμορφωθη;μονουσ,0,αυτος;ο,"Καὶ μετὰ ἡμέρας ἓξ παραλαμβάνει ὁ Ἰησοῦς τὸν Πέτρον καὶ τὸν Ἰάκωβον ⸀καὶ Ἰωάννην, καὶ ἀναφέρει αὐτοὺς εἰς ὄρος ὑψηλὸν κατʼ ἰδίαν μόνους. καὶ μετεμορφώθη ἔμπροσθεν αὐτῶν,","Καὶ μεθʼ ἡμέρας ἓξ παραλαμβάνει ὁ Ἰησοῦς τὸν Πέτρον καὶ Ἰάκωβον καὶ Ἰωάννην τὸν ἀδελφὸν αὐτοῦ, καὶ ἀναφέρει αὐτοὺς εἰς ὄρος ὑψηλὸν κατʼ ἰδίαν.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 1:22,Matt 7:29,0.714092,mark_expands;reordering,9,7,6,0.75,7,διδασκων αυτουσ ωσ εξουσιαν εχων ωσ γραμματεισ,,διδαχη;εξεπλησσοντο,0,αυτος,"καὶ ἐξεπλήσσοντο ἐπὶ τῇ διδαχῇ αὐτοῦ, ἦν γὰρ διδάσκων αὐτοὺς ὡς ἐξουσίαν ἔχων καὶ οὐχ ὡς οἱ γραμματεῖς.",ἦν γὰρ διδάσκων αὐτοὺς ὡς ἐξουσίαν ἔχων καὶ οὐχ ὡς οἱ γραμματεῖς ⸀αὐτῶν.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 16:25,Mark 8:35,0.685587,substitution,13,14,8,0.6667,7,οσ θελη ψυχην σωσαι απολεσει αυτην οσ,ευαγγελιου;σωσει,απολεση;ευρησει,4,,ὃς γὰρ ⸀ἐὰν θέλῃ τὴν ψυχὴν αὐτοῦ σῶσαι ἀπολέσει αὐτήν· ὃς δʼ ἂν ἀπολέσῃ τὴν ψυχὴν αὐτοῦ ἕνεκεν ἐμοῦ εὑρήσει αὐτήν.,ὃς γὰρ ⸀ἐὰν θέλῃ τὴν ⸂ψυχὴν αὐτοῦ⸃ σῶσαι ἀπολέσει αὐτήν· ὃς δʼ ἂν ⸀ἀπολέσει τὴν ⸄ψυχὴν αὐτοῦ⸅ ἕνεκεν ἐμοῦ καὶ τοῦ εὐαγγελίου ⸀σώσει αὐτήν.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 2:20,Matt 9:15,0.519634,matt_expands;reordering,9,18,7,0.3684,7,ελευσονται ημεραι οταν απαρθη απ νυμφιοσ νηστευσουσιν,αυτοισ;δυνανται;εστιν;εφ;ιησουσ;μετ;νυμφωνοσ;οσον;πενθειν;υιοι,εκεινη;ημερα,0,ο,"ἐλεύσονται δὲ ἡμέραι ὅταν ἀπαρθῇ ἀπʼ αὐτῶν ὁ νυμφίος, καὶ τότε νηστεύσουσιν ἐν ⸂ἐκείνῃ τῇ ἡμέρᾳ⸃.","καὶ εἶπεν αὐτοῖς ὁ Ἰησοῦς· Μὴ δύνανται οἱ υἱοὶ τοῦ νυμφῶνος πενθεῖν ἐφʼ ὅσον μετʼ αὐτῶν ἐστιν ὁ νυμφίος; ἐλεύσονται δὲ ἡμέραι ὅταν ἀπαρθῇ ἀπʼ αὐτῶν ὁ νυμφίος, καὶ τότε νηστεύσουσιν.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
