catalog_type,direction_id,pair,unit_id,source_range,target_range,signal_strength,avg_score,operations,explanation_needed,response_model
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_18,Matt 12:8,Luke 6:5,1,0.874407,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_19,Matt 23:37,Luke 13:34,1,0.697825,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_19,Matt 23:37,Luke 13:34,1,0.697825,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_20,Matt 6:22,Luke 11:34,1,0.710444,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_20,Matt 6:22,Luke 11:34,1,0.710444,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_21,Matt 24:50,Luke 12:46,1,0.777346,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_21,Matt 24:50,Luke 12:46,1,0.777346,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_22,Matt 12:45,Luke 11:26,1,0.767182,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_22,Matt 12:45,Luke 11:26,1,0.767182,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_23,Matt 23:12,Luke 14:11,1,0.880892,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_23,Matt 23:12,Luke 14:11,1,0.880892,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_24,Matt 6:29,Luke 12:27,1,0.661733,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_24,Matt 6:29,Luke 12:27,1,0.661733,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_25,Matt 7:5,Luke 6:42,1,0.685983,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_25,Matt 7:5,Luke 6:42,1,0.685983,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_26,Matt 12:39,Luke 11:29,1,0.588641,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_26,Matt 12:39,Luke 11:29,1,0.588641,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_27,Matt 6:27,Luke 12:25,1,0.62854,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_27,Matt 6:27,Luke 12:25,1,0.62854,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_28,Matt 6:21,Luke 12:34,1,0.789321,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_28,Matt 6:21,Luke 12:34,1,0.789321,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_29,Matt 6:11,Luke 11:3,1,0.730754,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_29,Matt 6:11,Luke 11:3,1,0.730754,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_30,Matt 7:7,Luke 11:10,1,0.538197,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_30,Matt 7:7,Luke 11:10,1,0.538197,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_31,Matt 6:25,Luke 12:23,1,0.632518,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_31,Matt 6:25,Luke 12:23,1,0.632518,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_32,Matt 10:31,Luke 12:7,1,0.611738,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_32,Matt 10:31,Luke 12:7,1,0.611738,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
