rank_in_chain,mark_idx,matt_idx,mark_ref,matt_ref,score,lemma_dice,token_dice,bigram_dice,trigram_dice,lcs_len,lcs_ratio,content_dice,mark_variant_note_count,matt_variant_note_count,mark_bracketed,matt_bracketed,mark_text,matt_text
139,311,541,Mark 8:28,Matt 16:14,0.523263,0.64552,0.611111,0.352941,0.125,3,0.166667,0.737962,3,0,False,False,"οἱ δὲ ⸂εἶπαν αὐτῷ λέγοντες⸃ ⸀ὅτι Ἰωάννην τὸν βαπτιστήν, καὶ ἄλλοι Ἠλίαν, ἄλλοι δὲ ⸂ὅτι εἷς⸃ τῶν προφητῶν.","οἱ δὲ εἶπαν· Οἱ μὲν Ἰωάννην τὸν βαπτιστήν, ἄλλοι δὲ Ἠλίαν, ἕτεροι δὲ Ἰερεμίαν ἢ ἕνα τῶν προφητῶν."
140,312,542,Mark 8:29,Matt 16:15,0.518289,0.547324,0.518519,0.4,0.347826,6,0.75,0.439765,2,0,False,False,καὶ αὐτὸς ⸂ἐπηρώτα αὐτούς⸃· Ὑμεῖς δὲ τίνα με λέγετε εἶναι; ⸀ἀποκριθεὶς ὁ Πέτρος λέγει αὐτῷ· Σὺ εἶ ὁ χριστός.,λέγει αὐτοῖς· Ὑμεῖς δὲ τίνα με λέγετε εἶναι;
141,313,547,Mark 8:30,Matt 16:20,0.313439,0.395041,0.2,0.111111,0.0,2,0.25,0.456503,0,0,False,False,καὶ ἐπετίμησεν αὐτοῖς ἵνα μηδενὶ λέγωσιν περὶ αὐτοῦ.,τότε ⸀διεστείλατο τοῖς ⸀μαθηταῖς ἵνα μηδενὶ εἴπωσιν ὅτι αὐτός ⸀ἐστιν ὁ χριστός.
142,314,548,Mark 8:31,Matt 16:21,0.435037,0.57186,0.483871,0.266667,0.103448,4,0.133333,0.532918,1,0,False,False,Καὶ ἤρξατο διδάσκειν αὐτοὺς ὅτι δεῖ τὸν υἱὸν τοῦ ἀνθρώπου πολλὰ παθεῖν καὶ ἀποδοκιμασθῆναι ⸀ὑπὸ τῶν πρεσβυτέρων καὶ τῶν ἀρχιερέων καὶ τῶν γραμματέων καὶ ἀποκτανθῆναι καὶ μετὰ τρεῖς ἡμέρας ἀναστῆναι·,Ἀπὸ τότε ἤρξατο ⸂ὁ Ἰησοῦς⸃ δεικνύειν τοῖς μαθηταῖς αὐτοῦ ὅτι δεῖ αὐτὸν ⸂εἰς Ἱεροσόλυμα ἀπελθεῖν⸃ καὶ πολλὰ παθεῖν ἀπὸ τῶν πρεσβυτέρων καὶ ἀρχιερέων καὶ γραμματέων καὶ ἀποκτανθῆναι καὶ τῇ τρίτῃ ἡμέρᾳ ἐγερθῆναι.
143,315,549,Mark 8:32,Matt 16:22,0.484558,0.529295,0.533333,0.285714,0.076923,3,0.230769,0.600867,1,0,False,False,καὶ παρρησίᾳ τὸν λόγον ἐλάλει. καὶ προσλαβόμενος ⸂ὁ Πέτρος αὐτὸν⸃ ἤρξατο ἐπιτιμᾶν αὐτῷ.,"καὶ προσλαβόμενος αὐτὸν ὁ Πέτρος ἤρξατο ἐπιτιμᾶν αὐτῷ λέγων· Ἵλεώς σοι, κύριε· οὐ μὴ ἔσται σοι τοῦτο."
144,316,550,Mark 8:33,Matt 16:23,0.677661,0.739566,0.693878,0.553191,0.444444,10,0.434783,0.691247,2,0,False,False,"ὁ δὲ ἐπιστραφεὶς καὶ ἰδὼν τοὺς μαθητὰς αὐτοῦ ἐπετίμησεν ⸀Πέτρῳ ⸂καὶ λέγει⸃· Ὕπαγε ὀπίσω μου, Σατανᾶ, ὅτι οὐ φρονεῖς τὰ τοῦ θεοῦ ἀλλὰ τὰ τῶν ἀνθρώπων.","ὁ δὲ στραφεὶς εἶπεν τῷ Πέτρῳ· Ὕπαγε ὀπίσω μου, Σατανᾶ· σκάνδαλον ⸂εἶ ἐμοῦ⸃, ὅτι οὐ φρονεῖς τὰ τοῦ θεοῦ ἀλλὰ τὰ τῶν ἀνθρώπων."
145,317,551,Mark 8:34,Matt 16:24,0.794584,0.840272,0.816327,0.723404,0.666667,16,0.695652,0.810096,2,0,False,False,"Καὶ προσκαλεσάμενος τὸν ὄχλον σὺν τοῖς μαθηταῖς αὐτοῦ εἶπεν αὐτοῖς· ⸂Εἴ τις⸃ θέλει ὀπίσω μου ⸀ἐλθεῖν, ἀπαρνησάσθω ἑαυτὸν καὶ ἀράτω τὸν σταυρὸν αὐτοῦ καὶ ἀκολουθείτω μοι.","Τότε ὁ Ἰησοῦς εἶπεν τοῖς μαθηταῖς αὐτοῦ· Εἴ τις θέλει ὀπίσω μου ἐλθεῖν, ἀπαρνησάσθω ἑαυτὸν καὶ ἀράτω τὸν σταυρὸν αὐτοῦ καὶ ἀκολουθείτω μοι."
146,318,552,Mark 8:35,Matt 16:25,0.808534,0.881264,0.844444,0.744186,0.682927,13,0.619048,0.861149,5,0,False,False,ὃς γὰρ ⸀ἐὰν θέλῃ τὴν ⸂ψυχὴν αὐτοῦ⸃ σῶσαι ἀπολέσει αὐτήν· ὃς δʼ ἂν ⸀ἀπολέσει τὴν ⸄ψυχὴν αὐτοῦ⸅ ἕνεκεν ἐμοῦ καὶ τοῦ εὐαγγελίου ⸀σώσει αὐτήν.,ὃς γὰρ ⸀ἐὰν θέλῃ τὴν ψυχὴν αὐτοῦ σῶσαι ἀπολέσει αὐτήν· ὃς δʼ ἂν ἀπολέσῃ τὴν ψυχὴν αὐτοῦ ἕνεκεν ἐμοῦ εὑρήσει αὐτήν.
147,319,553,Mark 8:36,Matt 16:26,0.577863,0.72752,0.457143,0.242424,0.064516,3,0.230769,0.782246,3,0,False,False,τί γὰρ ⸀ὠφελεῖ ⸀ἄνθρωπον ⸂κερδῆσαι τὸν κόσμον ὅλον καὶ ζημιωθῆναι⸃ τὴν ψυχὴν αὐτοῦ;,τί γὰρ ⸀ὠφεληθήσεται ἄνθρωπος ἐὰν τὸν κόσμον ὅλον κερδήσῃ τὴν δὲ ψυχὴν αὐτοῦ ζημιωθῇ; ἢ τί δώσει ἄνθρωπος ἀντάλλαγμα τῆς ψυχῆς αὐτοῦ;
148,321,554,Mark 8:38,Matt 16:27,0.47947,0.449857,0.483871,0.366667,0.310345,9,0.36,0.409933,0,0,False,False,"ὃς γὰρ ἐὰν ἐπαισχυνθῇ με καὶ τοὺς ἐμοὺς λόγους ἐν τῇ γενεᾷ ταύτῃ τῇ μοιχαλίδι καὶ ἁμαρτωλῷ, καὶ ὁ υἱὸς τοῦ ἀνθρώπου ἐπαισχυνθήσεται αὐτὸν ὅταν ἔλθῃ ἐν τῇ δόξῃ τοῦ πατρὸς αὐτοῦ μετὰ τῶν ἀγγέλων τῶν ἁγίων.","μέλλει γὰρ ὁ υἱὸς τοῦ ἀνθρώπου ἔρχεσθαι ἐν τῇ δόξῃ τοῦ πατρὸς αὐτοῦ μετὰ τῶν ἀγγέλων αὐτοῦ, καὶ τότε ἀποδώσει ἑκάστῳ κατὰ τὴν πρᾶξιν αὐτοῦ."
149,322,555,Mark 9:1,Matt 16:28,0.71844,0.883402,0.679245,0.54902,0.489796,8,0.307692,0.856009,1,0,False,False,καὶ ἔλεγεν αὐτοῖς· Ἀμὴν λέγω ὑμῖν ὅτι εἰσίν τινες ⸂τῶν ὧδε⸃ ἑστηκότων οἵτινες οὐ μὴ γεύσωνται θανάτου ἕως ἂν ἴδωσιν τὴν βασιλείαν τοῦ θεοῦ ἐληλυθυῖαν ἐν δυνάμει.,ἀμὴν λέγω ὑμῖν ⸀ὅτι εἰσίν τινες ⸂τῶν ὧδε ἑστώτων⸃ οἵτινες οὐ μὴ γεύσωνται θανάτου ἕως ἂν ἴδωσιν τὸν υἱὸν τοῦ ἀνθρώπου ἐρχόμενον ἐν τῇ βασιλείᾳ αὐτοῦ.
150,323,556,Mark 9:2,Matt 17:1,0.744304,0.871006,0.823529,0.653061,0.553191,8,0.333333,0.842748,1,0,False,False,"Καὶ μετὰ ἡμέρας ἓξ παραλαμβάνει ὁ Ἰησοῦς τὸν Πέτρον καὶ τὸν Ἰάκωβον ⸀καὶ Ἰωάννην, καὶ ἀναφέρει αὐτοὺς εἰς ὄρος ὑψηλὸν κατʼ ἰδίαν μόνους. καὶ μετεμορφώθη ἔμπροσθεν αὐτῶν,","Καὶ μεθʼ ἡμέρας ἓξ παραλαμβάνει ὁ Ἰησοῦς τὸν Πέτρον καὶ Ἰάκωβον καὶ Ἰωάννην τὸν ἀδελφὸν αὐτοῦ, καὶ ἀναφέρει αὐτοὺς εἰς ὄρος ὑψηλὸν κατʼ ἰδίαν."
151,324,557,Mark 9:3,Matt 17:2,0.333457,0.268774,0.315789,0.111111,0.058824,3,0.176471,0.247611,3,0,False,False,καὶ τὰ ἱμάτια αὐτοῦ ⸀ἐγένετο στίλβοντα λευκὰ ⸀λίαν οἷα γναφεὺς ἐπὶ τῆς γῆς οὐ δύναται ⸀οὕτως λευκᾶναι.,"καὶ μετεμορφώθη ἔμπροσθεν αὐτῶν, καὶ ἔλαμψεν τὸ πρόσωπον αὐτοῦ ὡς ὁ ἥλιος, τὰ δὲ ἱμάτια αὐτοῦ ⸀ἐγένετο λευκὰ ὡς τὸ φῶς."
152,325,558,Mark 9:4,Matt 17:3,0.54476,0.705434,0.571429,0.105263,0.0,2,0.2,0.769119,0,0,False,False,"καὶ ὤφθη αὐτοῖς Ἠλίας σὺν Μωϋσεῖ, καὶ ἦσαν συλλαλοῦντες τῷ Ἰησοῦ.",καὶ ἰδοὺ ⸀ὤφθη αὐτοῖς Μωϋσῆς καὶ Ἠλίας ⸂συλλαλοῦντες μετʼ αὐτοῦ⸃.
153,326,559,Mark 9:5,Matt 17:4,0.679528,0.838514,0.769231,0.6,0.458333,10,0.4,0.85667,1,0,False,False,"καὶ ἀποκριθεὶς ὁ Πέτρος λέγει τῷ Ἰησοῦ· Ῥαββί, καλόν ἐστιν ἡμᾶς ὧδε εἶναι, καὶ ποιήσωμεν ⸂τρεῖς σκηνάς⸃, σοὶ μίαν καὶ Μωϋσεῖ μίαν καὶ Ἠλίᾳ μίαν.","ἀποκριθεὶς δὲ ὁ Πέτρος εἶπεν τῷ Ἰησοῦ· Κύριε, καλόν ἐστιν ἡμᾶς ὧδε εἶναι· εἰ θέλεις, ⸀ποιήσω ὧδε τρεῖς σκηνάς, σοὶ μίαν καὶ Μωϋσεῖ μίαν καὶ ⸂Ἠλίᾳ μίαν⸃."
154,328,560,Mark 9:7,Matt 17:5,0.496196,0.699792,0.638298,0.444444,0.325581,7,0.35,0.704495,2,0,False,False,"καὶ ἐγένετο νεφέλη ἐπισκιάζουσα αὐτοῖς, καὶ ⸀ἐγένετο φωνὴ ἐκ τῆς νεφέλης· Οὗτός ἐστιν ὁ υἱός μου ὁ ἀγαπητός, ⸂ἀκούετε αὐτοῦ⸃.","ἔτι αὐτοῦ λαλοῦντος ἰδοὺ νεφέλη φωτεινὴ ἐπεσκίασεν αὐτούς, καὶ ἰδοὺ φωνὴ ἐκ τῆς νεφέλης λέγουσα· Οὗτός ἐστιν ὁ υἱός μου ὁ ἀγαπητός, ἐν ᾧ εὐδόκησα· ⸂ἀκούετε αὐτοῦ⸃."
155,329,563,Mark 9:8,Matt 17:8,0.342786,0.376541,0.333333,0.181818,0.0,2,0.166667,0.42971,1,0,False,False,καὶ ἐξάπινα περιβλεψάμενοι οὐκέτι οὐδένα εἶδον ⸂ἀλλὰ τὸν Ἰησοῦν μόνον μεθʼ ἑαυτῶν⸃.,ἐπάραντες δὲ τοὺς ὀφθαλμοὺς αὐτῶν οὐδένα εἶδον εἰ μὴ ⸀αὐτὸν Ἰησοῦν μόνον.
156,330,564,Mark 9:9,Matt 17:9,0.467656,0.570895,0.595745,0.444444,0.372093,6,0.26087,0.534405,3,0,False,False,"⸂Καὶ καταβαινόντων⸃ αὐτῶν ⸀ἐκ τοῦ ὄρους διεστείλατο αὐτοῖς ἵνα μηδενὶ ⸂ἃ εἶδον διηγήσωνται⸃, εἰ μὴ ὅταν ὁ υἱὸς τοῦ ἀνθρώπου ἐκ νεκρῶν ἀναστῇ.",Καὶ καταβαινόντων αὐτῶν ἐκ τοῦ ὄρους ἐνετείλατο αὐτοῖς ὁ Ἰησοῦς λέγων· Μηδενὶ εἴπητε τὸ ὅραμα ἕως οὗ ὁ υἱὸς τοῦ ἀνθρώπου ἐκ νεκρῶν ⸀ἐγερθῇ.
157,332,565,Mark 9:11,Matt 17:10,0.606583,0.835454,0.758621,0.37037,0.24,5,0.384615,0.906706,0,0,False,False,καὶ ἐπηρώτων αὐτὸν λέγοντες· Ὅτι λέγουσιν οἱ γραμματεῖς ὅτι Ἠλίαν δεῖ ἐλθεῖν πρῶτον;,καὶ ἐπηρώτησαν αὐτὸν οἱ ⸀μαθηταὶ λέγοντες· Τί οὖν οἱ γραμματεῖς λέγουσιν ὅτι Ἠλίαν δεῖ ἐλθεῖν πρῶτον;
158,333,566,Mark 9:12,Matt 17:11,0.401848,0.470066,0.363636,0.129032,0.0,2,0.2,0.381865,3,0,False,False,"ὁ δὲ ⸀ἔφη αὐτοῖς· Ἠλίας μὲν ἐλθὼν πρῶτον ⸀ἀποκαθιστάνει πάντα, καὶ πῶς γέγραπται ἐπὶ τὸν υἱὸν τοῦ ἀνθρώπου ἵνα πολλὰ πάθῃ καὶ ⸀ἐξουδενηθῇ;",ὁ ⸀δὲ ἀποκριθεὶς ⸀εἶπεν· Ἠλίας μὲν ⸀ἔρχεται καὶ ἀποκαταστήσει πάντα·
159,334,567,Mark 9:13,Matt 17:12,0.374545,0.538072,0.511628,0.097561,0.0,2,0.125,0.483735,1,0,False,False,"ἀλλὰ λέγω ὑμῖν ὅτι καὶ Ἠλίας ἐλήλυθεν, καὶ ἐποίησαν αὐτῷ ὅσα ⸀ἤθελον, καθὼς γέγραπται ἐπʼ αὐτόν.","λέγω δὲ ὑμῖν ὅτι Ἠλίας ἤδη ἦλθεν, καὶ οὐκ ἐπέγνωσαν αὐτὸν ἀλλὰ ἐποίησαν ἐν αὐτῷ ὅσα ἠθέλησαν· οὕτως καὶ ὁ υἱὸς τοῦ ἀνθρώπου μέλλει πάσχειν ὑπʼ αὐτῶν."
160,339,571,Mark 9:18,Matt 17:16,0.330943,0.256044,0.432432,0.171429,0.060606,3,0.272727,0.142099,2,0,False,False,"καὶ ὅπου ⸀ἐὰν αὐτὸν καταλάβῃ ῥήσσει αὐτόν, καὶ ἀφρίζει καὶ τρίζει τοὺς ⸀ὀδόντας καὶ ξηραίνεται· καὶ εἶπα τοῖς μαθηταῖς σου ἵνα αὐτὸ ἐκβάλωσιν, καὶ οὐκ ἴσχυσαν.","καὶ προσήνεγκα αὐτὸν τοῖς μαθηταῖς σου, καὶ οὐκ ἠδυνήθησαν αὐτὸν θεραπεῦσαι."
161,340,572,Mark 9:19,Matt 17:17,0.562037,0.83263,0.681818,0.380952,0.25,6,0.285714,0.774562,1,0,False,False,"ὁ δὲ ἀποκριθεὶς ⸀αὐτοῖς λέγει· Ὦ γενεὰ ἄπιστος, ἕως πότε πρὸς ὑμᾶς ἔσομαι; ἕως πότε ἀνέξομαι ὑμῶν; φέρετε αὐτὸν πρός με.","ἀποκριθεὶς δὲ ὁ Ἰησοῦς εἶπεν· Ὦ γενεὰ ἄπιστος καὶ διεστραμμένη, ἕως πότε ⸂μεθʼ ὑμῶν ἔσομαι⸃; ἕως πότε ἀνέξομαι ὑμῶν; φέρετέ μοι αὐτὸν ὧδε."
162,349,574,Mark 9:28,Matt 17:19,0.416893,0.566266,0.529412,0.375,0.2,5,0.3125,0.510496,2,0,False,False,καὶ ⸂εἰσελθόντος αὐτοῦ⸃ εἰς οἶκον οἱ μαθηταὶ αὐτοῦ ⸂κατʼ ἰδίαν ἐπηρώτων αὐτόν⸃· Ὅτι ἡμεῖς οὐκ ἠδυνήθημεν ἐκβαλεῖν αὐτό;,Τότε προσελθόντες οἱ μαθηταὶ τῷ Ἰησοῦ κατʼ ἰδίαν εἶπον· Διὰ τί ἡμεῖς οὐκ ἠδυνήθημεν ἐκβαλεῖν αὐτό;
163,352,576,Mark 9:31,Matt 17:22,0.333581,0.439357,0.355556,0.232558,0.146341,4,0.210526,0.467744,1,0,False,False,"ἐδίδασκεν γὰρ τοὺς μαθητὰς αὐτοῦ καὶ ἔλεγεν αὐτοῖς ὅτι Ὁ υἱὸς τοῦ ἀνθρώπου παραδίδοται εἰς χεῖρας ἀνθρώπων, καὶ ἀποκτενοῦσιν αὐτόν, καὶ ἀποκτανθεὶς ⸂μετὰ τρεῖς ἡμέρας⸃ ἀναστήσεται.","⸀Συστρεφομένων δὲ αὐτῶν ἐν τῇ Γαλιλαίᾳ εἶπεν αὐτοῖς ὁ Ἰησοῦς· Μέλλει ὁ υἱὸς τοῦ ἀνθρώπου παραδίδοσθαι εἰς χεῖρας ἀνθρώπων,"
164,357,583,Mark 9:36,Matt 18:2,0.534859,0.661489,0.666667,0.526316,0.470588,6,0.75,0.631919,0,0,False,False,καὶ λαβὼν παιδίον ἔστησεν αὐτὸ ἐν μέσῳ αὐτῶν καὶ ἐναγκαλισάμενος αὐτὸ εἶπεν αὐτοῖς·,καὶ ⸀προσκαλεσάμενος παιδίον ἔστησεν αὐτὸ ἐν μέσῳ αὐτῶν
165,358,586,Mark 9:37,Matt 18:5,0.466012,0.642897,0.526316,0.333333,0.235294,6,0.461538,0.786407,3,0,False,False,"Ὃς ⸀ἂν ἓν τῶν τοιούτων παιδίων δέξηται ἐπὶ τῷ ὀνόματί μου, ἐμὲ δέχεται· καὶ ὃς ⸁ἂν ἐμὲ ⸀δέχηται, οὐκ ἐμὲ δέχεται ἀλλὰ τὸν ἀποστείλαντά με.","καὶ ὃς ⸀ἐὰν δέξηται ⸂ἓν παιδίον τοιοῦτο⸃ ἐπὶ τῷ ὀνόματί μου, ἐμὲ δέχεται."
166,363,587,Mark 9:42,Matt 18:6,0.487709,0.662349,0.655172,0.464286,0.37037,10,0.344828,0.663396,4,0,False,False,"Καὶ ὃς ⸀ἂν σκανδαλίσῃ ἕνα τῶν μικρῶν ⸀τούτων τῶν πιστευόντων ⸂εἰς ἐμέ⸃, καλόν ἐστιν αὐτῷ μᾶλλον εἰ περίκειται ⸂μύλος ὀνικὸς⸃ περὶ τὸν τράχηλον αὐτοῦ καὶ βέβληται εἰς τὴν θάλασσαν.","Ὃς δʼ ἂν σκανδαλίσῃ ἕνα τῶν μικρῶν τούτων τῶν πιστευόντων εἰς ἐμέ, συμφέρει αὐτῷ ἵνα κρεμασθῇ μύλος ὀνικὸς ⸀εἰς τὸν τράχηλον αὐτοῦ καὶ καταποντισθῇ ἐν τῷ πελάγει τῆς θαλάσσης."
167,365,589,Mark 9:45,Matt 18:8,0.528124,0.634238,0.575758,0.3125,0.193548,5,0.192308,0.668562,2,0,False,False,"καὶ ἐὰν ὁ πούς σου σκανδαλίζῃ σε, ἀπόκοψον αὐτόν· καλόν ἐστίν ⸀σε εἰσελθεῖν εἰς τὴν ζωὴν χωλὸν ἢ τοὺς δύο πόδας ἔχοντα βληθῆναι εἰς τὴν ⸀γέενναν.","Εἰ δὲ ἡ χείρ σου ἢ ὁ πούς σου σκανδαλίζει σε, ἔκκοψον ⸀αὐτὸν καὶ βάλε ἀπὸ σοῦ· καλόν σοί ἐστιν εἰσελθεῖν εἰς τὴν ζωὴν ⸂κυλλὸν ἢ χωλόν⸃, ἢ δύο χεῖρας ἢ δύο πόδας ἔχοντα βληθῆναι εἰς τὸ πῦρ τὸ αἰώνιον."
168,366,590,Mark 9:47,Matt 18:9,0.593832,0.749986,0.724138,0.392857,0.259259,8,0.296296,0.760176,3,0,False,False,"καὶ ἐὰν ὁ ὀφθαλμός σου σκανδαλίζῃ σε, ἔκβαλε αὐτόν· καλόν ⸀σέ ἐστιν μονόφθαλμον εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ θεοῦ ἢ δύο ὀφθαλμοὺς ἔχοντα βληθῆναι εἰς ⸀τὴν ⸀γέενναν,","καὶ εἰ ὁ ὀφθαλμός σου σκανδαλίζει σε, ἔξελε αὐτὸν καὶ βάλε ἀπὸ σοῦ· καλόν σοί ἐστιν μονόφθαλμον εἰς τὴν ζωὴν εἰσελθεῖν, ἢ δύο ὀφθαλμοὺς ἔχοντα βληθῆναι εἰς τὴν γέενναν τοῦ πυρός."
169,370,616,Mark 10:1,Matt 19:1,0.306708,0.406048,0.416667,0.26087,0.181818,5,0.217391,0.384673,1,0,False,False,"Καὶ ἐκεῖθεν ἀναστὰς ἔρχεται εἰς τὰ ὅρια τῆς Ἰουδαίας ⸀καὶ πέραν τοῦ Ἰορδάνου, καὶ συμπορεύονται πάλιν ὄχλοι πρὸς αὐτόν, καὶ ὡς εἰώθει πάλιν ἐδίδασκεν αὐτούς.","Καὶ ἐγένετο ὅτε ἐτέλεσεν ὁ Ἰησοῦς τοὺς λόγους τούτους, μετῆρεν ἀπὸ τῆς Γαλιλαίας καὶ ἦλθεν εἰς τὰ ὅρια τῆς Ἰουδαίας πέραν τοῦ Ἰορδάνου."
170,371,618,Mark 10:2,Matt 19:3,0.393113,0.574919,0.5,0.153846,0.0,2,0.2,0.56838,2,0,False,False,"⸀Καὶ ⸀ἐπηρώτων αὐτὸν εἰ ἔξεστιν ἀνδρὶ γυναῖκα ἀπολῦσαι, πειράζοντες αὐτόν.",Καὶ προσῆλθον ⸀αὐτῷ Φαρισαῖοι πειράζοντες αὐτὸν καὶ ⸀λέγοντες· Εἰ ἔξεστιν ⸀ἀνθρώπῳ ἀπολῦσαι τὴν γυναῖκα αὐτοῦ κατὰ πᾶσαν αἰτίαν;
